Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
161,"N Parsamanesh, M Moossavi, A Bahrami, ...","Therapeutic potential of curcumin in diabetic complications",2018,"Pharmacological …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1043661818307783","https://scholar.google.com/scholar?cites=14745870358273444794&as_sdt=2005&sciodt=2007&hl=en",309,"2023-07-26 15:01:39","HTML","","","",,,,,161,32.20,40,4,5,"… from pathological damage in STZ-diabetic Wistar rats [117]. A meta-analysis of fourteen randomized trials assessing the effects of curcumin in rats/mice with DN showed that curcumin …","https://www.sciencedirect.com/science/article/pii/S1043661818307783","https://scholar.google.com/scholar?q=related:usvZwPbao8wJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
123,"SE Parazynski, AR Hargens, B Tucker, ...","Transcapillary fluid shifts in tissues of the head and neck during and after simulated microgravity",1991,"Journal of Applied …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/jappl.1991.71.6.2469","https://scholar.google.com/scholar?cites=4290906599203312956&as_sdt=2005&sciodt=2007&hl=en",310,"2023-07-26 15:01:39","","10.1152/jappl.1991.71.6.2469","","",,,,,123,3.84,31,4,32,"… Histomorphometric analyses of both human and giraffe capillaries (32) show that capillary basement membrane thickness increases from head to legs in adults compared with little …","https://journals.physiology.org/doi/pdf/10.1152/jappl.1991.71.6.2469","https://scholar.google.com/scholar?q=related:PJXkWdFcjDsJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
21,"DG Rogers","Puberty and insulin-dependent diabetes mellitus",1992,"Clinical pediatrics","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/000992289203100308","https://scholar.google.com/scholar?cites=15054872876049747652&as_sdt=2005&sciodt=2007&hl=en",311,"2023-07-26 15:01:39","","10.1177/000992289203100308","","",,,,,21,0.68,21,1,31,"-JL. ity to potential fertility during which secondary sexual characteris-tics develop. Rapid hormonal and metabolic changes occur during pu-berty. Insulin-dependent diabetes mellitus (…","https://journals.sagepub.com/doi/pdf/10.1177/000992289203100308","https://scholar.google.com/scholar?q=related:xM6b2x2n7dAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"E Nwadozi, TL Haas","Emerging Roles of Pericytes in Coordinating Skeletal Muscle Functions: Implications and Therapeutic Potential",2021,"Current Tissue Microenvironment Reports","Springer","https://link.springer.com/article/10.1007/s43152-021-00029-w","",312,"2023-07-26 15:01:39","","10.1007/s43152-021-00029-w","","",,,,,0,0.00,0,2,2,"… Consistent with this role, ANG2 mRNA was reported to increase in skeletal muscles of rats … activity include increased capillary basement membrane thickness and pericapillary fibrosis …","https://www.researchgate.net/profile/Tara-Haas/publication/353351239_Emerging_Roles_of_Pericytes_in_Coordinating_Skeletal_Muscle_Functions_Implications_and_Therapeutic_Potential/links/60f704909541032c6d54836d/Emerging-Roles-of-Pericytes-in-Coordinating-Skeletal-Muscle-Functions-Implications-and-Therapeutic-Potential.pdf?_sg%5B0%5D=started_experiment_milestone&_sg%5B1%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D","https://scholar.google.com/scholar?q=related:99fkiBVVtM0J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"KI Rother, LL Levitsky","Diabetes mellitus during adolescence",1993,"Endocrinology and metabolism clinics of North …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0889852918301506","https://scholar.google.com/scholar?cites=4503824071258025119&as_sdt=2005&sciodt=2007&hl=en",313,"2023-07-26 15:01:39","HTML","","","",,,,,8,0.27,4,2,30,"Poorly controlled diabetes may affect the tempo and course of pubertal growth and development. Pubertal changes induce glucose metabolism or specific insulin resistance. Because …","https://www.sciencedirect.com/science/article/pii/S0889852918301506","https://scholar.google.com/scholar?q=related:nywwaiHMgD4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
11,"L Xiang, S Lu, W Fuller, A Aneja, ...","Impaired blood pressure recovery to hemorrhage in obese Zucker rats with orthopedic trauma",2012,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpheart.00439.2011","https://scholar.google.com/scholar?cites=10189962486660801326&as_sdt=2005&sciodt=2007&hl=en",314,"2023-07-26 15:01:39","","10.1152/ajpheart.00439.2011","","",,,,,11,1.00,2,5,11,"… We have shown that obese Zucker rats with orthopedic trauma (OZT) exhibit a loss of arteriolar tone in skeletal muscle. We hypothesize that the loss of arteriolar tone in OZT blunts …","https://journals.physiology.org/doi/prev/20111014-aop/pdf/10.1152/ajpheart.00439.2011","https://scholar.google.com/scholar?q=related:LiP5k-QEao0J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
61,"M Al-Shabrawey, S Smith","Prediction of diabetic retinopathy: role of oxidative stress and relevance of apoptotic biomarkers",2010,"EPMA Journal","Springer","https://link.springer.com/article/10.1007/s13167-010-0002-9","https://scholar.google.com/scholar?cites=6471600199903649392&as_sdt=2005&sciodt=2007&hl=en",315,"2023-07-26 15:01:39","HTML","10.1007/s13167-010-0002-9","","",,,,,61,4.69,31,2,13,"… in retinal capillary basement membrane thickness was … In rats, diabetes accelerates retinal neuronal cell death and … in glucosylceramide levels in diabetic rats compared to controls [201]…","https://link.springer.com/article/10.1007/s13167-010-0002-9","https://scholar.google.com/scholar?q=related:cJ6aAxi-z1kJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
34,"ACW Lau, MKW Lo, GTC Leung, FPT Choi, LYC Yam, ...","Altered exercise gas exchange as related to microalbuminuria in type 2 diabetic patients",2004,"Chest","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012369215320882","https://scholar.google.com/scholar?cites=4254034445555331874&as_sdt=2005&sciodt=2007&hl=en",316,"2023-07-26 15:01:39","HTML","","","",,,,,34,1.79,6,6,19,"Study objective Microalbuminuria in diabetes mellitus is a risk factor for cardiovascular disease. We hypothesized that microalbuminuria in type 2 diabetic patients is related to impaired …","https://www.sciencedirect.com/science/article/pii/S0012369215320882","https://scholar.google.com/scholar?q=related:IvOZFcpdCTsJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
60,"M Nakamura","Peripheral vascular remodeling in chronic heart failure: clinical relevance and new conceptualization of its mechanisms",1999,"Journal of Cardiac Failure","Elsevier","https://www.sciencedirect.com/science/article/pii/S1071916499900350","https://scholar.google.com/scholar?cites=1585172301742230529&as_sdt=2005&sciodt=2007&hl=en",317,"2023-07-26 15:01:39","HTML","","","",,,,,60,2.50,60,1,24,"Increased peripheral vascular tone is a critical factor in the deterioration of clinical stage and symptoms in chronic congestive heart failure (CHF) because of increased cardiac afterload …","https://www.sciencedirect.com/science/article/pii/S1071916499900350","https://scholar.google.com/scholar?q=related:AUwiUc-p_xUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
25,"M Takada, N Ura, K Higashiura, H Murakami, ...","Effects of cilnidipine on muscle fiber composition, capillary density and muscle blood flow in fructose-fed rats",2001,"Hypertension …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/hypres/24/5/24_5_565/_article/-char/ja/","https://scholar.google.com/scholar?cites=10242456050018005023&as_sdt=2005&sciodt=2007&hl=en",318,"2023-07-26 15:01:39","","","","",,,,,25,1.14,5,5,22,"… in fructose-fed rats (FFR). Six-week-old male Sprague-Dawley rats were fed either normal rat chow or fructose-rich chow for 6 weeks. For the last 2 weeks, the rats were treated by …","https://www.jstage.jst.go.jp/article/hypres/24/5/24_5_565/_pdf","https://scholar.google.com/scholar?q=related:H7DfuIKDJI4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"HW Sampson, MS Cauma, S Gesiamw","CURRENT PAPERS IN ORAL BIOLOGY (35246-35349)",,"","","","",319,"2023-07-26 15:01:39","CITATION","","","",,,,,0,0.00,0,3,,"","","https://scholar.google.com/scholar?q=related:MLF72i_Bbz8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
50,"GJ Zondervan, HJ Hoppen, AJ Pennings, W Fritschy, ...","Design of a polyurethane membrane for the encapsulation of islets of Langerhans",1992,"Biomaterials","Elsevier","https://www.sciencedirect.com/science/article/pii/014296129290061R","https://scholar.google.com/scholar?cites=2720069320051464536&as_sdt=2005&sciodt=2007&hl=en",320,"2023-07-26 15:01:39","","","","",,,,,50,1.61,10,5,31,"… Membranes of this material were filled with islets of Langerhans and implanted in the peritoneal cavity of rats. Short-term in Wo experiments in rats show that membranes with pores in …","","https://scholar.google.com/scholar?q=related:WBkbkqKgvyUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
33,"KJH Kleinwort, B Amann, SM Hauck, S Hirmer, A Blutke, ...","Retinopathy with central oedema in an INS C94Y transgenic pig model of long-term diabetes",2017,"Diabetologia","Springer","https://link.springer.com/article/10.1007/s00125-017-4290-7","https://scholar.google.com/scholar?cites=17827197814638409530&as_sdt=2005&sciodt=2007&hl=en",321,"2023-07-26 15:01:39","HTML","10.1007/s00125-017-4290-7","","",,,,,33,5.50,6,6,6,"… diabetic rats, or the direct effects of drugs on retinal vascular function and thickness [6, 7]. … pericyte loss, vessel tortuosity and capillary basement membrane thickness [22]. The findings …","https://link.springer.com/article/10.1007/s00125-017-4290-7","https://scholar.google.com/scholar?q=related:OnckuvXtZvcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
964,"AG Mowat, J Baum","Chemotaxis of polymorphonuclear leukocytes from patients with diabetes mellitus",1971,"New England journal of medicine","Mass Medical Soc","https://www.nejm.org/doi/full/10.1056/NEJM197103252841201","https://scholar.google.com/scholar?cites=14162020560099324783&as_sdt=2005&sciodt=2007&hl=en",322,"2023-07-26 15:01:39","HTML","10.1056/NEJM197103252841201","","",,,,,964,18.54,482,2,52,"… Experiments with rabbits and rats in which diabetes mellitus has been induced have given … in phagocytosis by the PMN in nonketotic diabetic rats but noted that the volume of peritoneal …","https://www.nejm.org/doi/full/10.1056/NEJM197103252841201","https://scholar.google.com/scholar?q=related:b7N_cqqaicQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
66,"R Opatrilova, P Kubatka, M Caprnda, ...","Nitric oxide in the pathophysiology of retinopathy: evidences from preclinical and clinical researches",2018,"Acta …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/aos.13384","https://scholar.google.com/scholar?cites=9833451789026803822&as_sdt=2005&sciodt=2007&hl=en",323,"2023-07-26 15:01:39","","10.1111/aos.13384","","",,,,,66,13.20,17,4,5,"… and increased retinal capillary basement membrane thickness in … rats had increased NO levels in all areas of the retina compared with the control rats, whereas moderate diabetic rats …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/aos.13384","https://scholar.google.com/scholar?q=related:bkDfYE1wd4gJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
35,"O Tunkamnerdthai, P Auvichayapat, ...","Improvement of pulmonary function with arm swing exercise in patients with type 2 diabetes",2015,"Journal of physical …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/jpts/27/3/27_jpts-2014-530/_article/-char/ja/","https://scholar.google.com/scholar?cites=16860821750917006176&as_sdt=2005&sciodt=2007&hl=en",324,"2023-07-26 15:01:39","","","","",,,,,35,4.38,12,3,8,"… an increase in alveolar-capillary basement membrane thickness, which may contribute to … type 2 diabetic rats on a high-fat diet. J Phys Ther Sci, 2013, 25: 989–992. [Medline] [CrossRef] …","https://www.jstage.jst.go.jp/article/jpts/27/3/27_jpts-2014-530/_pdf","https://scholar.google.com/scholar?q=related:YIOWzAys_ekJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
82,"K Kee, MT Naughton","Heart failure and the lung",2010,"Circulation Journal","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/circj/74/12/74_CJ-10-0869/_article/-char/ja/","https://scholar.google.com/scholar?cites=5664226125810081705&as_sdt=2005&sciodt=2007&hl=en",325,"2023-07-26 15:01:39","","","","",,,,,82,6.31,41,2,13,"… Increased capillary basement membrane thickness and capillary dilatation, whilst overall … Interestingly, in this study, these pulmonary changes did not occur in rats who were given an …","https://www.jstage.jst.go.jp/article/circj/74/12/74_CJ-10-0869/_pdf","https://scholar.google.com/scholar?q=related:qZ9lrKZfm04J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
137,"DW Rowe, BJ Starman, WY Fujimoto, RH Williams","Abnormalities in proliferation and protein synthesis in skin fibroblast cultures from patients with diabetes mellitus",1977,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/26/4/284/5125","https://scholar.google.com/scholar?cites=15884812258194716371&as_sdt=2005&sciodt=2007&hl=en",326,"2023-07-26 15:01:39","","","","",,,,,137,2.98,34,4,46,"… Furthermore, measurements of capillary basement-membrane thickness in nondiabetic subjects … from subunits of muscle ribosomes from normal and diabetic rats. 292:1305-09, 1975. …","","https://scholar.google.com/scholar?q=related:03Z3ZZYwctwJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
73,"LA Lesniewski, AJ Donato, BJ Behnke, ...","Decreased NO signaling leads to enhanced vasoconstrictor responsiveness in skeletal muscle arterioles of the ZDF rat prior to overt diabetes and hypertension",2008,"American Journal …","journals.physiology.org","https://journals.physiology.org/doi/abs/10.1152/ajpheart.00692.2007","https://scholar.google.com/scholar?cites=4558831638546109011&as_sdt=2005&sciodt=2007&hl=en",327,"2023-07-26 15:01:39","","10.1152/ajpheart.00692.2007","","",,,,,73,4.87,18,4,15,"… , whereas NOS inhibition in the arterioles from Control-7 rats resulted in a significant dose by treatment interaction resulting in increased vasoconstriction at given doses of NE [Fig. 2A; …","https://journals.physiology.org/doi/prev/20171106-aop/pdf/10.1152/ajpheart.00692.2007","https://scholar.google.com/scholar?q=related:U1Jatjg5RD8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"K Ailsworth","A HISTOPATHOLOGICAL ASSESSMENT OF THE EFFECTS OF STREPTOZOTOCIN-INDUCED DIABETES ON THE EARS OF CHINESE HAMSTERS.",1983,"","search.proquest.com","https://search.proquest.com/openview/b7eed4910f6df61276530a0ff2836679/1?pq-origsite=gscholar&cbl=18750&diss=y","",328,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,40,"… of insulin deficiency and capillary basement membrane thickness. Siperstein, et al. (1968) found evidence to support their hypothesis that capillary basement membrane thickness is a …","https://search.proquest.com/openview/b7eed4910f6df61276530a0ff2836679/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:PmpkLC811EwJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
72,"JC Frisbee, MD Delp","Vascular function in the metabolic syndrome and the effects on skeletal muscle perfusion: lessons from the obese Zucker rat",2006,"Essays in biochemistry","portlandpress.com","https://portlandpress.com/essaysbiochem/article-abstract/doi/10.1042/bse0420145/78277","https://scholar.google.com/scholar?cites=12965112353584210441&as_sdt=2005&sciodt=2007&hl=en",329,"2023-07-26 15:01:39","","10.1042/bse0420145/78277","","",,,,,72,4.24,36,2,17,"… as compared with that in lean Zucker rats (Figure 1), and that … markedly different between lean Zucker rats and OZR at 14 … arterioles in OZR compared with lean Zucker rats (controls) …","https://www.researchgate.net/profile/Michael-Delp/publication/6653963_Vascular_function_in_the_metabolic_syndrome_and_the_effects_on_skeletal_muscle_perfusion_Lessons_from_the_obese_Zucker_rat/links/56362c1508ae75884114deff/Vascular-function-in-the-metabolic-syndrome-and-the-effects-on-skeletal-muscle-perfusion-Lessons-from-the-obese-Zucker-rat.pdf","https://scholar.google.com/scholar?q=related:CWJqVP5U7bMJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
12,"RM Perrin, SJ Harper, R Corrall, DO Bates","Hyperglycemia stimulates a sustained increase in hydraulic conductivity in vivo without any change in reflection coefficient",2007,"Microcirculation","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/10739680701436129","https://scholar.google.com/scholar?cites=17522252815825640704&as_sdt=2005&sciodt=2007&hl=en",330,"2023-07-26 15:01:39","","10.1080/10739680701436129","","",,,,,12,0.75,3,4,16,"… In addition, biobreeding rats (a model of type 2 diabetes) and STZ-induced diabetic rats had elevated albumin permeation as measured by 125 I-albumin in the vasculature of eyes, …","https://onlinelibrary.wiley.com/doi/pdf/10.1080/10739680701436129","https://scholar.google.com/scholar?q=related:AB3gXxmMK_MJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
4,"NH Nguyen, D Kim, S Roy","High glucose increases binding of lysyl oxidase to extracellular matrix proteins: implications for diabetic retinopathy",2020,"Investigative Ophthalmology & …","tvst.arvojournals.org","https://tvst.arvojournals.org/article.aspx?articleid=2765446","https://scholar.google.com/scholar?cites=2961155946849462024&as_sdt=2005&sciodt=2007&hl=en",331,"2023-07-26 15:01:39","HTML","","","",,,,,4,1.33,1,3,3,"… Capillary endothelial cells derived from rat retinas of 6 to8 weeks old Sprague-Dawley rats confirmed positive for von Willebrand factor, and isolated as previously described 30 were …","https://tvst.arvojournals.org/article.aspx?articleid=2765446","https://scholar.google.com/scholar?q=related:CGd_EKUjGCkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"B Mompeó, F Ortega, L Sarmiento","Ultrastructural changes in the venous wall induced by experimental diabetes: preliminary findings",1995,"Phlebology","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/026835559501000208","https://scholar.google.com/scholar?cites=15205748979735290291&as_sdt=2005&sciodt=2007&hl=en",332,"2023-07-26 15:01:39","","10.1177/026835559501000208","","",,,,,2,0.07,1,3,28,"… Perfusion fixation was performed while the rats were under … diabetic rats. Virchows Arch [Pathol Anat) 1991;419:231-5. 7. … evaluation of capillary basement membrane thickness in the …","https://www.researchgate.net/profile/Blanca-Mompeo/publication/258175576_Ultrastructural_Changes_in_the_Venous_Wall_Induced_by_Experimental_Diabetes_Preliminary_Findings/links/58a898b64585150402f8d2f7/Ultrastructural-Changes-in-the-Venous-Wall-Induced-by-Experimental-Diabetes-Preliminary-Findings.pdf","https://scholar.google.com/scholar?q=related:s2HhMCKsBdMJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
30,"JL Nielsen, U Frandsen, KY Jensen, ...","Skeletal muscle microvascular changes in response to short-term blood flow restricted training—exercise-induced adaptations and signs of perivascular …",2020,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fphys.2020.00556/full","https://scholar.google.com/scholar?cites=15168278317979022471&as_sdt=2005&sciodt=2007&hl=en",333,"2023-07-26 15:01:39","HTML","10.3389/fphys.2020.00556","","",,,,,30,10.00,8,4,3,"… Indications of increases in capillary basement membrane thickness were noted, which potentially could lead to reductions in myocellular oxygen diffusion capacity, heat exchange, and …","https://www.frontiersin.org/articles/10.3389/fphys.2020.00556/full","https://scholar.google.com/scholar?q=related:hzRm5cOMgNIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
58,"TK Ho, J Tsui, S Xu, P Leoni, DJ Abraham, ...","Angiogenic effects of stromal cell-derived factor-1 (SDF-1/CXCL12) variants in vitro and the in vivo expressions of CXCL12 variants and CXCR4 in human …",2010,"Journal of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0741521409020941","https://scholar.google.com/scholar?cites=8258237908808364894&as_sdt=2005&sciodt=2007&hl=en",334,"2023-07-26 15:01:39","HTML","","","",,,,,58,4.46,10,6,13,"PURPOSE: Critical leg ischemia (CLI) is associated with a high morbidity and mortality. Therapeutic angiogenesis is still being investigated as a possible alternative treatment option for …","https://www.sciencedirect.com/science/article/pii/S0741521409020941","https://scholar.google.com/scholar?q=related:XvMvwZ8nm3IJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
29,"F Ezquer, M Ezquer, M Arango‐Rodriguez, ...","Could donor multipotent mesenchymal stromal cells prevent or delay the onset of diabetic retinopathy?",2014,"Acta …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/aos.12113","https://scholar.google.com/scholar?cites=15164871344028911899&as_sdt=2005&sciodt=2007&hl=en",335,"2023-07-26 15:01:39","","10.1111/aos.12113","","",,,,,29,3.22,7,4,9,"… Mesenchymal stem cells intravitreally administered into rats with experimental glaucoma induced by laser photocoagulation of the trabecular meshwork provide trophic support to the …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/aos.12113","https://scholar.google.com/scholar?q=related:GwlY9SNydNIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
24,"RJ Van Geest, JW Leeuwis, ...","Connective tissue growth factor is involved in structural retinal vascular changes in long-term experimental diabetes",2014,"… of Histochemistry & …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1369/0022155413512656","https://scholar.google.com/scholar?cites=14961792982419119531&as_sdt=2005&sciodt=2007&hl=en",336,"2023-07-26 15:01:39","","10.1369/0022155413512656","","",,,,,24,2.67,8,3,9,"… We have previously found that at 6 and 12 weeks of STZ-induced diabetes in rats, fibronectin gene expression was not different in retinas of diabetic and control rats (Hughes et al. 2007)…","https://journals.sagepub.com/doi/full/10.1369/0022155413512656","https://scholar.google.com/scholar?q=related:qx0GUHL3os8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
177,"TA Ciulla, A Harris, P Latkany, HC Piper, ...","Ocular perfusion abnormalities in diabetes",2002,"Acta …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1034/j.1600-0420.2002.800503.x","https://scholar.google.com/scholar?cites=166537574691547575&as_sdt=2005&sciodt=2007&hl=en",337,"2023-07-26 15:01:39","","10.1034/j.1600-0420.2002.800503.x","","",,,,,177,8.43,35,5,21,"… In spontaneously diabetic rats, pericytes decrease in number relative to the capillary cross-sectional area, and relative to increased retinal capillary basement membrane thickness (…","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1034/j.1600-0420.2002.800503.x","https://scholar.google.com/scholar?q=related:t6k-tQqpTwIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"AI Winegrad, RS Clements Jr","DEMONSTRABLE METABOLIC ABNORMALITIES IN DIABETES MELLITUS THAT MAY",1976,"Diabetes Mellitus","books.google.com","https://books.google.com/books?hl=en&lr=&id=8GVudCLZW6cC&oi=fnd&pg=PA173&dq=%22capillary+basement+membrane+thickness%22+%22rats%22&ots=oIzmCPZ-qz&sig=Y04vsB-sqT4bQgYo9MqlzYSdbKg","",338,"2023-07-26 15:01:39","HTML","","","",,,,,0,0.00,0,2,47,"… In rats with experimental diabetes, cataracts develop with … D-xylose in the lenses of rats in whom cataract formation resulted … and increased capillary basement membrane thickness may …","https://books.google.com/books?hl=en&lr=&id=8GVudCLZW6cC&oi=fnd&pg=PA173&dq=%22capillary+basement+membrane+thickness%22+%22rats%22&ots=oIzmCPZ-qz&sig=Y04vsB-sqT4bQgYo9MqlzYSdbKg","https://scholar.google.com/scholar?q=related:_PY7Sq2NngYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"BM Fisher","Evidence for a Diabetic Cardiopathy",1987,"","search.proquest.com","https://search.proquest.com/openview/7a989bfdc1320094e84eaf69fba8567c/1?pq-origsite=gscholar&cbl=2026366&diss=y","",339,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,36,"… the mean capillary basement membrane thickness was not … Diabetes may be induced in rats by the injection of alloxan or … parenchymal alterations were found in rats with diabetes.48 …","https://search.proquest.com/openview/7a989bfdc1320094e84eaf69fba8567c/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?q=related:NiNbl99oR2AJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
34,"A Cantó, T Olivar, FJ Romero, M Miranda","Nitrosative stress in retinal pathologies",2019,"Antioxidants","mdpi.com","https://www.mdpi.com/2076-3921/8/11/543","https://scholar.google.com/scholar?cites=2695977336329097671&as_sdt=2005&sciodt=2007&hl=en",340,"2023-07-26 15:01:39","","","","",,,,,34,8.50,9,4,4,"… , increased capillary basement membrane thickness, gliosis … changes induced by diabetes in rats and that it is safe when … iNOS inhibitor for diabetic rats decreases these alterations [42]. …","https://www.mdpi.com/2076-3921/8/11/543/pdf","https://scholar.google.com/scholar?q=related:x1FmfhoJaiUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
